txn_id,timestamp,src,dst,amount,channel,src_country,dst_country
T0003154,2025-01-07 20:14:00.000000000,ACC00228,ACC00101,1019.89,CARD,GB,DE
T0003887,2025-01-07 20:15:00.000000000,ACC00288,ACC00238,52.4,WIRE,SG,GB
T0002426,2025-01-07 20:57:00.000000000,ACC00176,ACC00055,531.21,ACH,IN,AU
T0002432,2025-01-07 21:17:00.000000000,ACC00174,ACC00176,90.03,ACH,CA,IN
T0000383,2025-01-07 23:30:00.000000000,ACC00197,ACC00029,440.65,ACH,US,IN
T0003541,2025-01-08 00:32:00.000000000,ACC00134,ACC00255,310.79,WIRE,IN,IN
T0002898,2025-01-08 00:33:00.000000000,ACC00065,ACC00208,1324.23,CASH,IN,US
T0002397,2025-01-08 04:13:00.000000000,ACC00258,ACC00173,231.96,ACH,CA,AU
T0000091,2025-01-08 05:26:00.000000000,ACC00005,ACC00253,358.3,WIRE,SG,GB
T0000127,2025-01-08 05:29:00.000000000,ACC00054,ACC00008,489.27,ACH,SG,DE
T0001202,2025-01-08 05:42:00.000000000,ACC00089,ACC00130,653.06,CARD,CA,CA
T0001683,2025-01-08 06:00:00.000000000,ACC00121,ACC00244,1352.53,CARD,IN,AU
T0003324,2025-01-08 06:25:00.000000000,ACC00238,ACC00241,457.98,WIRE,GB,IN
T0003619,2025-01-08 06:26:00.000000000,ACC00266,ACC00262,2436.43,CARD,CA,DE
T0001575,2025-01-08 07:19:00.000000000,ACC00290,ACC00114,709.94,CRYPTO,SG,CA
T0000044,2025-01-08 07:52:00.000000000,ACC00002,ACC00077,455.68,CASH,AU,CA
T0003504,2025-01-08 07:53:00.000000000,ACC00186,ACC00253,1035.31,ACH,GB,GB
T0004027,2025-01-08 08:00:00.000000000,ACC00228,ACC00029,644.46,ACH,GB,IN
T0003941,2025-01-08 08:08:00.000000000,ACC00260,ACC00293,241.08,WIRE,IN,AU
T0000502,2025-01-08 08:12:00.000000000,ACC00035,ACC00184,156.96,CARD,DE,GB
T0000473,2025-01-08 08:17:00.000000000,ACC00033,ACC00010,109.54,CASH,SG,GB
T0001649,2025-01-08 08:18:00.000000000,ACC00118,ACC00047,178.99,ACH,AU,DE
T0000245,2025-01-08 08:32:00.000000000,ACC00112,ACC00016,60.79,ACH,IN,AU
T0000067,2025-01-08 08:49:00.000000000,ACC00004,ACC00157,381.3,WIRE,SG,US
T0003451,2025-01-08 09:15:00.000000000,ACC00228,ACC00250,2202.43,CARD,GB,DE
T0003180,2025-01-08 09:25:00.000000000,ACC00230,ACC00043,125.22,CRYPTO,US,US
T0000774,2025-01-08 09:26:00.000000000,ACC00248,ACC00055,78.06,WIRE,US,AU
T0000491,2025-01-08 09:27:00.000000000,ACC00034,ACC00007,229.52,ACH,DE,IN
T0001255,2025-01-08 09:38:00.000000000,ACC00093,ACC00108,38.86,WIRE,GB,US
T0000254,2025-01-08 09:47:00.000000000,ACC00016,ACC00243,230.5,ACH,AU,IN
T0002133,2025-01-08 10:15:00.000000000,ACC00173,ACC00152,1419.23,CARD,AU,SG
T0003333,2025-01-08 10:19:00.000000000,ACC00224,ACC00243,768.76,ACH,AU,IN
T0000997,2025-01-08 10:25:00.000000000,ACC00070,ACC00250,2564.44,WIRE,US,DE
T0003164,2025-01-08 10:26:00.000000000,ACC00229,ACC00276,102.84,WIRE,SG,AU
T0002599,2025-01-08 10:39:00.000000000,ACC00188,ACC00268,47.83,CARD,IN,SG
T0003492,2025-01-08 10:46:00.000000000,ACC00253,ACC00118,97.69,WIRE,GB,AU
T0001774,2025-01-08 10:56:00.000000000,ACC00127,ACC00231,365.61,WIRE,IN,US
T0001217,2025-01-08 10:59:00.000000000,ACC00033,ACC00089,68.93,WIRE,SG,CA
T0000985,2025-01-08 11:04:00.000000000,ACC00081,ACC00070,268.51,ACH,IN,US
T0003998,2025-01-08 11:15:00.000000000,ACC00297,ACC00129,454.89,WIRE,AU,AU
T0001254,2025-01-08 11:16:00.000000000,ACC00093,ACC00275,1649.21,ACH,GB,IN
T0002295,2025-01-08 11:20:00.000000000,ACC00088,ACC00165,323.32,CRYPTO,GB,CA
T0002335,2025-01-08 11:22:00.000000000,ACC00019,ACC00168,521.86,WIRE,SG,CA
T0001030,2025-01-08 11:30:00.000000000,ACC00072,ACC00194,793.46,ACH,CA,DE
T0002142,2025-01-08 11:36:00.000000000,ACC00122,ACC00153,573.14,WIRE,IN,DE
T0001118,2025-01-08 11:48:00.000000000,ACC00081,ACC00132,815.86,WIRE,IN,CA
T0001484,2025-01-08 11:55:00.000000000,ACC00076,ACC00108,647.19,WIRE,DE,US
T0001352,2025-01-08 11:56:00.000000000,ACC00098,ACC00081,2384.96,CASH,IN,IN
T0002259,2025-01-08 12:09:00.000000000,ACC00030,ACC00162,130.82,ACH,GB,GB
T0003458,2025-01-08 12:09:00.000000000,ACC00204,ACC00251,208.09,ACH,DE,SG
T0001408,2025-01-08 12:15:00.000000000,ACC00132,ACC00102,840.02,WIRE,CA,AU
T0002643,2025-01-08 12:18:00.000000000,ACC00191,ACC00090,730.64,WIRE,SG,SG
T0000996,2025-01-08 12:26:00.000000000,ACC00047,ACC00070,382.6,CARD,DE,US
T0003581,2025-01-08 12:40:00.000000000,ACC00106,ACC00259,196.28,ACH,DE,GB
T0001828,2025-01-08 12:41:00.000000000,ACC00129,ACC00132,2217.21,ACH,AU,CA
T0001006,2025-01-08 12:43:00.000000000,ACC00139,ACC00071,85.92,ACH,IN,US
T0001310,2025-01-08 12:44:00.000000000,ACC00096,ACC00174,3383.46,WIRE,GB,CA
T0001066,2025-01-08 12:44:00.000000000,ACC00095,ACC00074,1226.49,ACH,IN,IN
T0003970,2025-01-08 12:50:00.000000000,ACC00079,ACC00295,622.6,CARD,US,US
T0003946,2025-01-08 13:04:00.000000000,ACC00064,ACC00293,484.99,ACH,IN,AU
T0001088,2025-01-08 13:04:00.000000000,ACC00078,ACC00256,170.26,ACH,CA,US
T0001247,2025-01-08 13:04:00.000000000,ACC00248,ACC00092,88.79,WIRE,US,AU
T0001131,2025-01-08 13:13:00.000000000,ACC00082,ACC00239,166.37,CARD,US,US
T0002673,2025-01-08 13:13:00.000000000,ACC00193,ACC00287,700.73,ACH,AU,AU
T0002524,2025-01-08 13:18:00.000000000,ACC00183,ACC00102,3112.54,ACH,AU,AU
T0001914,2025-01-08 13:19:00.000000000,ACC00217,ACC00137,323.78,CARD,CA,CA
T0001132,2025-01-08 13:29:00.000000000,ACC00277,ACC00082,429.48,CASH,AU,US
T0002818,2025-01-08 13:30:00.000000000,ACC00210,ACC00203,52.31,WIRE,DE,DE
T0003834,2025-01-08 13:33:00.000000000,ACC00284,ACC00259,367.67,ACH,AU,GB
T0001232,2025-01-08 13:34:00.000000000,ACC00117,ACC00090,388.74,ACH,IN,SG
T0000305,2025-01-08 13:36:00.000000000,ACC00022,ACC00202,2240.27,CASH,US,SG
T0001203,2025-01-08 13:42:00.000000000,ACC00089,ACC00223,113.61,CRYPTO,CA,GB
T0000622,2025-01-08 13:42:00.000000000,ACC00044,ACC00045,6163.97,ACH,GB,DE
T0000112,2025-01-08 13:52:00.000000000,ACC00007,ACC00128,452.99,CASH,IN,SG
T0002887,2025-01-08 13:57:00.000000000,ACC00207,ACC00012,1383.56,WIRE,CA,DE
T0001084,2025-01-08 14:00:00.000000000,ACC00199,ACC00077,253.93,WIRE,SG,CA
T0001611,2025-01-08 14:01:00.000000000,ACC00295,ACC00116,490.3,ACH,US,GB
T0001792,2025-01-08 14:07:00.000000000,ACC00129,ACC00126,427.23,WIRE,AU,GB
T0000252,2025-01-08 14:10:00.000000000,ACC00016,ACC00096,676.32,CARD,AU,GB
T0003242,2025-01-08 14:16:00.000000000,ACC00234,ACC00275,477.0,CARD,DE,IN
T0000738,2025-01-08 14:22:00.000000000,ACC00053,ACC00005,426.89,WIRE,US,SG
T0001181,2025-01-08 14:23:00.000000000,ACC00087,ACC00150,313.09,CARD,DE,CA
T0000769,2025-01-08 14:23:00.000000000,ACC00218,ACC00055,187.37,ACH,IN,AU
T0001231,2025-01-08 14:34:00.000000000,ACC00223,ACC00090,518.18,WIRE,GB,SG
T0003326,2025-01-08 14:38:00.000000000,ACC00066,ACC00242,313.85,ACH,CA,SG
T0003845,2025-01-08 14:45:00.000000000,ACC00285,ACC00061,221.36,ACH,IN,DE
T0003159,2025-01-08 14:46:00.000000000,ACC00229,ACC00126,1251.3,ACH,SG,GB
T0000629,2025-01-08 14:57:00.000000000,ACC00179,ACC00045,1427.56,WIRE,GB,DE
T0004124,2025-01-08 15:00:00.000000000,ACC00272,ACC00079,9712.39,CASH,GB,US
T0001390,2025-01-08 15:01:00.000000000,ACC00034,ACC00101,532.03,ACH,DE,DE
T0000333,2025-01-08 15:05:00.000000000,ACC00119,ACC00025,329.39,CASH,US,SG
T0000780,2025-01-08 15:09:00.000000000,ACC00056,ACC00221,433.71,ACH,CA,US
T0000850,2025-01-08 15:18:00.000000000,ACC00059,ACC00182,592.72,CARD,IN,US
T0000894,2025-01-08 15:24:00.000000000,ACC00064,ACC00082,556.35,WIRE,IN,US
T0002786,2025-01-08 15:37:00.000000000,ACC00100,ACC00201,221.55,CRYPTO,IN,US
T0000227,2025-01-08 15:38:00.000000000,ACC00015,ACC00224,1425.23,CARD,IN,AU
T0002356,2025-01-08 15:42:00.000000000,ACC00169,ACC00091,526.52,ACH,DE,SG
T0001737,2025-01-08 15:50:00.000000000,ACC00125,ACC00283,1037.04,WIRE,DE,DE
T0003456,2025-01-08 15:50:00.000000000,ACC00251,ACC00170,170.16,WIRE,SG,AU
T0003121,2025-01-08 15:54:00.000000000,ACC00226,ACC00107,245.87,WIRE,SG,IN
T0003633,2025-01-08 15:56:00.000000000,ACC00238,ACC00264,355.16,ACH,GB,IN
T0000635,2025-01-08 15:57:00.000000000,ACC00045,ACC00078,284.33,ACH,DE,CA
T0001163,2025-01-08 15:57:00.000000000,ACC00086,ACC00015,283.77,ACH,AU,IN
T0004035,2025-01-08 16:00:00.000000000,ACC00158,ACC00029,634.99,ACH,US,IN
T0003460,2025-01-08 16:02:00.000000000,ACC00104,ACC00251,805.52,ACH,AU,SG
T0001504,2025-01-08 16:03:00.000000000,ACC00110,ACC00001,1203.46,CARD,IN,IN
T0002906,2025-01-08 16:08:00.000000000,ACC00189,ACC00208,454.23,ACH,SG,US
T0003925,2025-01-08 16:10:00.000000000,ACC00077,ACC00292,447.67,CARD,CA,AU
T0003078,2025-01-08 16:11:00.000000000,ACC00222,ACC00130,101.44,ACH,CA,CA
T0003975,2025-01-08 16:16:00.000000000,ACC00201,ACC00295,739.56,ACH,US,US
T0001214,2025-01-08 16:18:00.000000000,ACC00089,ACC00041,1249.81,WIRE,CA,CA
T0000527,2025-01-08 16:22:00.000000000,ACC00037,ACC00261,119.17,ACH,AU,CA
T0002602,2025-01-08 16:35:00.000000000,ACC00152,ACC00188,293.57,CARD,SG,IN
T0000400,2025-01-08 16:39:00.000000000,ACC00030,ACC00240,1701.94,ACH,GB,IN
T0000397,2025-01-08 16:44:00.000000000,ACC00030,ACC00106,857.64,CASH,GB,DE
T0002616,2025-01-08 16:44:00.000000000,ACC00046,ACC00189,483.51,ACH,AU,SG
T0001478,2025-01-08 16:47:00.000000000,ACC00034,ACC00106,303.42,WIRE,DE,DE
T0003032,2025-01-08 17:04:00.000000000,ACC00062,ACC00218,414.46,ACH,SG,IN
T0000971,2025-01-08 17:06:00.000000000,ACC00068,ACC00060,224.4,ACH,GB,AU
T0000551,2025-01-08 17:29:00.000000000,ACC00177,ACC00038,517.7,ACH,IN,AU
T0002846,2025-01-08 17:39:00.000000000,ACC00197,ACC00206,224.91,WIRE,US,SG
T0002752,2025-01-08 17:56:00.000000000,ACC00198,ACC00077,1831.27,ACH,DE,CA
T0001865,2025-01-08 17:56:00.000000000,ACC00208,ACC00134,165.47,ACH,US,IN
T0001773,2025-01-08 18:05:00.000000000,ACC00016,ACC00127,316.22,WIRE,AU,IN
T0001505,2025-01-08 18:09:00.000000000,ACC00071,ACC00110,248.91,ACH,US,IN
T0000450,2025-01-08 18:11:00.000000000,ACC00032,ACC00187,173.1,CARD,US,DE
T0002226,2025-01-08 18:34:00.000000000,ACC00160,ACC00100,446.88,WIRE,DE,IN
T0000751,2025-01-08 18:45:00.000000000,ACC00054,ACC00123,463.64,ACH,SG,AU
T0000090,2025-01-08 18:49:00.000000000,ACC00073,ACC00005,529.48,ACH,SG,SG
T0001362,2025-01-08 18:49:00.000000000,ACC00099,ACC00027,214.34,ACH,CA,US
T0003544,2025-01-08 18:59:00.000000000,ACC00256,ACC00226,297.59,WIRE,US,SG
T0002543,2025-01-08 19:04:00.000000000,ACC00029,ACC00184,2335.12,WIRE,IN,GB
T0002960,2025-01-08 19:14:00.000000000,ACC00213,ACC00122,540.94,CASH,GB,IN
T0002598,2025-01-08 19:20:00.000000000,ACC00237,ACC00188,1090.38,WIRE,SG,IN
T0003215,2025-01-08 19:28:00.000000000,ACC00233,ACC00170,744.6,CASH,DE,AU
T0003891,2025-01-08 19:38:00.000000000,ACC00289,ACC00032,154.07,CASH,AU,US
T0001128,2025-01-08 20:23:00.000000000,ACC00082,ACC00232,1571.99,ACH,US,IN
T0001876,2025-01-08 20:48:00.000000000,ACC00134,ACC00256,2060.43,CRYPTO,IN,US
T0001843,2025-01-08 21:30:00.000000000,ACC00133,ACC00244,243.01,ACH,IN,AU
T0003370,2025-01-08 22:11:00.000000000,ACC00245,ACC00249,211.22,CARD,DE,GB
T0004032,2025-01-09 01:00:00.000000000,ACC00118,ACC00029,1537.81,ACH,AU,IN
T0004010,2025-01-09 01:15:00.000000000,ACC00249,ACC00298,341.77,ACH,GB,GB
T0001274,2025-01-09 01:19:00.000000000,ACC00094,ACC00200,283.9,CASH,CA,US
T0003944,2025-01-09 02:19:00.000000000,ACC00293,ACC00258,238.53,WIRE,AU,CA
T0003292,2025-01-09 04:56:00.000000000,ACC00097,ACC00238,395.91,WIRE,US,GB
T0000179,2025-01-09 05:12:00.000000000,ACC00012,ACC00260,436.4,ACH,DE,IN
T0001356,2025-01-09 05:21:00.000000000,ACC00098,ACC00026,119.41,ACH,IN,CA
T0003145,2025-01-09 05:33:00.000000000,ACC00187,ACC00228,2403.65,ACH,DE,GB
T0002381,2025-01-09 05:46:00.000000000,ACC00172,ACC00050,274.51,WIRE,CA,CA
T0000853,2025-01-09 06:27:00.000000000,ACC00060,ACC00035,294.81,ACH,AU,DE
T0002827,2025-01-09 06:31:00.000000000,ACC00204,ACC00286,252.01,ACH,DE,GB
T0002566,2025-01-09 06:34:00.000000000,ACC00089,ACC00186,88.05,CARD,CA,GB
T0003461,2025-01-09 06:37:00.000000000,ACC00251,ACC00226,978.23,CARD,SG,SG
T0003720,2025-01-09 06:38:00.000000000,ACC00272,ACC00195,1097.61,CASH,GB,CA
T0000046,2025-01-09 06:40:00.000000000,ACC00002,ACC00134,373.5,WIRE,AU,IN
T0000806,2025-01-09 06:45:00.000000000,ACC00057,ACC00201,126.28,ACH,CA,US
T0002136,2025-01-09 07:50:00.000000000,ACC00152,ACC00189,1255.56,WIRE,SG,SG
T0003151,2025-01-09 07:56:00.000000000,ACC00202,ACC00228,117.61,CARD,SG,GB
T0003677,2025-01-09 08:00:00.000000000,ACC00261,ACC00268,143.58,CASH,CA,SG
T0002342,2025-01-09 08:19:00.000000000,ACC00169,ACC00038,902.46,CRYPTO,DE,AU
T0001926,2025-01-09 08:23:00.000000000,ACC00187,ACC00138,312.18,ACH,DE,AU
T0001984,2025-01-09 08:24:00.000000000,ACC00267,ACC00141,493.02,CASH,DE,AU
T0003906,2025-01-09 08:25:00.000000000,ACC00290,ACC00043,457.55,CASH,SG,US
T0003506,2025-01-09 08:30:00.000000000,ACC00253,ACC00222,106.06,WIRE,GB,CA
T0001172,2025-01-09 08:32:00.000000000,ACC00086,ACC00054,174.67,CASH,AU,SG
T0003948,2025-01-09 08:44:00.000000000,ACC00293,ACC00080,767.08,WIRE,AU,SG
T0002733,2025-01-09 08:47:00.000000000,ACC00197,ACC00237,226.26,WIRE,US,SG
T0002736,2025-01-09 09:00:00.000000000,ACC00271,ACC00197,1421.44,CARD,CA,US
T0001689,2025-01-09 09:05:00.000000000,ACC00251,ACC00121,200.57,ACH,SG,IN
T0001922,2025-01-09 09:11:00.000000000,ACC00138,ACC00159,1551.04,CARD,AU,GB
T0001039,2025-01-09 09:15:00.000000000,ACC00196,ACC00072,1158.29,WIRE,DE,CA
T0002025,2025-01-09 09:18:00.000000000,ACC00075,ACC00145,502.58,CARD,US,IN
T0001435,2025-01-09 09:24:00.000000000,ACC00104,ACC00138,601.96,ACH,AU,AU
T0001955,2025-01-09 09:34:00.000000000,ACC00242,ACC00140,548.31,CASH,SG,GB
T0003130,2025-01-09 09:38:00.000000000,ACC00227,ACC00153,1324.96,CASH,CA,DE
T0002769,2025-01-09 09:41:00.000000000,ACC00200,ACC00282,762.71,WIRE,US,AU
T0002639,2025-01-09 09:51:00.000000000,ACC00190,ACC00173,113.82,WIRE,CA,AU
T0001378,2025-01-09 09:52:00.000000000,ACC00164,ACC00100,699.62,CARD,GB,IN
T0001981,2025-01-09 09:55:00.000000000,ACC00141,ACC00137,825.36,CARD,AU,CA
T0003411,2025-01-09 09:55:00.000000000,ACC00247,ACC00092,97.16,ACH,SG,AU
T0004173,2025-01-09 10:00:00.000000000,ACC00264,ACC00182,50000.0,WIRE,IN,NG
T0004039,2025-01-09 10:00:00.000000000,ACC00070,ACC00029,1130.32,ACH,US,IN
T0001093,2025-01-09 10:03:00.000000000,ACC00295,ACC00078,352.92,CARD,US,CA
T0001878,2025-01-09 10:08:00.000000000,ACC00194,ACC00135,119.0,CARD,DE,SG
T0001696,2025-01-09 10:17:00.000000000,ACC00225,ACC00122,110.52,WIRE,IN,IN
T0003009,2025-01-09 10:20:00.000000000,ACC00295,ACC00217,638.55,WIRE,US,CA
T0001300,2025-01-09 10:20:00.000000000,ACC00164,ACC00095,267.69,ACH,GB,IN
T0002193,2025-01-09 10:23:00.000000000,ACC00157,ACC00033,280.39,CASH,US,SG
T0002931,2025-01-09 10:29:00.000000000,ACC00210,ACC00110,1663.18,CARD,DE,IN
T0000273,2025-01-09 10:38:00.000000000,ACC00018,ACC00068,241.34,CASH,CA,GB
T0002249,2025-01-09 10:45:00.000000000,ACC00161,ACC00010,448.62,CARD,US,GB
T0000006,2025-01-09 10:46:00.000000000,ACC00262,ACC00000,881.21,CARD,DE,IN
T0002523,2025-01-09 10:50:00.000000000,ACC00183,ACC00284,145.42,CARD,AU,AU
T0003425,2025-01-09 10:54:00.000000000,ACC00176,ACC00249,566.01,ACH,IN,GB
T0001115,2025-01-09 10:56:00.000000000,ACC00247,ACC00081,302.61,WIRE,SG,IN
T0000524,2025-01-09 11:03:00.000000000,ACC00263,ACC00037,394.86,CARD,IN,AU
T0003400,2025-01-09 11:08:00.000000000,ACC00268,ACC00247,723.88,ACH,SG,SG
T0001256,2025-01-09 11:11:00.000000000,ACC00042,ACC00093,113.69,CARD,IN,GB
T0002376,2025-01-09 11:15:00.000000000,ACC00171,ACC00286,322.1,CRYPTO,GB,GB
T0001458,2025-01-09 11:27:00.000000000,ACC00105,ACC00226,1703.79,ACH,IN,SG
T0001380,2025-01-09 11:29:00.000000000,ACC00100,ACC00201,280.44,WIRE,IN,US
T0002029,2025-01-09 11:32:00.000000000,ACC00145,ACC00064,109.54,CARD,IN,IN
T0000137,2025-01-09 11:32:00.000000000,ACC00294,ACC00009,1998.04,CARD,SG,US
T0000214,2025-01-09 11:32:00.000000000,ACC00051,ACC00014,752.93,CASH,SG,DE
T0003088,2025-01-09 11:37:00.000000000,ACC00223,ACC00050,221.89,WIRE,GB,CA
T0003810,2025-01-09 11:38:00.000000000,ACC00183,ACC00281,297.28,CARD,AU,US
T0000294,2025-01-09 11:45:00.000000000,ACC00020,ACC00245,166.32,WIRE,CA,DE
T0002979,2025-01-09 11:47:00.000000000,ACC00022,ACC00214,2512.22,ACH,US,SG
T0001455,2025-01-09 12:01:00.000000000,ACC00105,ACC00136,524.94,ACH,IN,CA
T0001804,2025-01-09 12:03:00.000000000,ACC00290,ACC00130,1071.42,ACH,SG,CA
T0001943,2025-01-09 12:04:00.000000000,ACC00257,ACC00139,5949.34,WIRE,GB,IN
T0002751,2025-01-09 12:05:00.000000000,ACC00198,ACC00253,161.84,WIRE,DE,GB
T0000048,2025-01-09 12:09:00.000000000,ACC00002,ACC00049,361.4,ACH,AU,GB
T0003296,2025-01-09 12:25:00.000000000,ACC00239,ACC00279,647.32,ACH,US,SG
T0001954,2025-01-09 12:30:00.000000000,ACC00197,ACC00139,151.39,ACH,US,IN
T0002785,2025-01-09 12:32:00.000000000,ACC00130,ACC00201,243.16,ACH,CA,US
T0001841,2025-01-09 12:46:00.000000000,ACC00132,ACC00257,217.6,CARD,CA,GB
T0001277,2025-01-09 12:59:00.000000000,ACC00094,ACC00240,721.69,CARD,CA,IN
T0002628,2025-01-09 13:05:00.000000000,ACC00012,ACC00190,151.19,CARD,DE,CA
T0001329,2025-01-09 13:07:00.000000000,ACC00097,ACC00094,132.48,WIRE,US,CA
T0002081,2025-01-09 13:13:00.000000000,ACC00065,ACC00149,569.24,CASH,IN,GB
T0000012,2025-01-09 13:17:00.000000000,ACC00125,ACC00000,294.23,CARD,DE,IN
T0000256,2025-01-09 13:24:00.000000000,ACC00253,ACC00017,448.59,ACH,GB,CA
T0002880,2025-01-09 13:24:00.000000000,ACC00231,ACC00207,459.05,ACH,US,CA
T0003892,2025-01-09 13:25:00.000000000,ACC00289,ACC00059,405.25,CASH,AU,IN
T0001227,2025-01-09 13:30:00.000000000,ACC00090,ACC00130,566.56,WIRE,SG,CA
T0002487,2025-01-09 13:32:00.000000000,ACC00254,ACC00179,532.52,ACH,IN,GB
T0002214,2025-01-09 13:40:00.000000000,ACC00022,ACC00159,729.01,ACH,US,GB
T0002828,2025-01-09 13:43:00.000000000,ACC00024,ACC00204,828.71,ACH,DE,DE
T0002321,2025-01-09 13:45:00.000000000,ACC00096,ACC00167,72.58,ACH,GB,GB
T0002483,2025-01-09 13:53:00.000000000,ACC00250,ACC00179,279.71,WIRE,DE,GB
T0000733,2025-01-09 13:55:00.000000000,ACC00055,ACC00052,1088.22,ACH,AU,AU
T0001037,2025-01-09 13:57:00.000000000,ACC00241,ACC00072,218.69,WIRE,IN,CA
T0003688,2025-01-09 13:58:00.000000000,ACC00188,ACC00270,496.98,ACH,IN,GB
T0001059,2025-01-09 14:00:00.000000000,ACC00165,ACC00074,986.05,CARD,CA,IN
T0003106,2025-01-09 14:02:00.000000000,ACC00223,ACC00224,43.49,ACH,GB,AU
T0002026,2025-01-09 14:03:00.000000000,ACC00098,ACC00145,1722.18,ACH,IN,IN
T0000077,2025-01-09 14:04:00.000000000,ACC00092,ACC00005,708.95,WIRE,AU,SG
T0001072,2025-01-09 14:08:00.000000000,ACC00075,ACC00090,662.6,CASH,US,SG
T0000425,2025-01-09 14:11:00.000000000,ACC00157,ACC00031,3114.65,WIRE,US,AU
T0003548,2025-01-09 14:13:00.000000000,ACC00257,ACC00170,117.31,CARD,GB,AU
T0002089,2025-01-09 14:16:00.000000000,ACC00079,ACC00149,992.45,ACH,US,GB
T0001536,2025-01-09 14:32:00.000000000,ACC00112,ACC00084,404.34,WIRE,IN,DE
T0000688,2025-01-09 14:33:00.000000000,ACC00124,ACC00049,420.34,CASH,IN,GB
T0001137,2025-01-09 14:35:00.000000000,ACC00082,ACC00086,438.88,ACH,US,AU
T0000257,2025-01-09 14:41:00.000000000,ACC00043,ACC00017,140.07,ACH,US,CA
T0003909,2025-01-09 14:41:00.000000000,ACC00213,ACC00290,387.91,ACH,GB,SG
T0000002,2025-01-09 14:47:00.000000000,ACC00000,ACC00186,3076.17,CARD,IN,GB
T0002632,2025-01-09 14:50:00.000000000,ACC00042,ACC00190,166.94,CASH,IN,CA
T0002104,2025-01-09 15:13:00.000000000,ACC00150,ACC00219,354.36,ACH,CA,US
T0003758,2025-01-09 15:15:00.000000000,ACC00276,ACC00132,124.13,ACH,AU,CA
T0002971,2025-01-09 15:21:00.000000000,ACC00214,ACC00180,673.25,CARD,SG,CA
T0002406,2025-01-09 15:30:00.000000000,ACC00189,ACC00174,1234.12,WIRE,SG,CA
T0002252,2025-01-09 15:34:00.000000000,ACC00280,ACC00161,213.76,WIRE,DE,US
T0002488,2025-01-09 15:42:00.000000000,ACC00235,ACC00179,852.37,WIRE,IN,GB
T0003286,2025-01-09 15:46:00.000000000,ACC00237,ACC00094,644.8,WIRE,SG,CA
T0003463,2025-01-09 15:53:00.000000000,ACC00251,ACC00056,680.39,CARD,SG,CA
T0004174,2025-01-09 16:00:00.000000000,ACC00182,ACC00164,49500.0,WIRE,NG,GB
T0001483,2025-01-09 16:07:00.000000000,ACC00293,ACC00107,374.63,WIRE,AU,IN
T0000778,2025-01-09 16:12:00.000000000,ACC00296,ACC00055,357.54,ACH,IN,AU
T0002450,2025-01-09 16:13:00.000000000,ACC00177,ACC00224,510.6,CARD,IN,AU
T0001138,2025-01-09 16:24:00.000000000,ACC00082,ACC00296,245.43,CASH,US,IN
T0002345,2025-01-09 16:28:00.000000000,ACC00153,ACC00169,34.42,WIRE,DE,DE
T0003143,2025-01-09 16:46:00.000000000,ACC00228,ACC00224,520.14,CASH,GB,AU
T0001831,2025-01-09 16:56:00.000000000,ACC00132,ACC00251,823.86,WIRE,CA,SG
T0000951,2025-01-09 16:57:00.000000000,ACC00067,ACC00284,487.96,CARD,CA,AU
T0001785,2025-01-09 16:57:00.000000000,ACC00100,ACC00128,1901.76,WIRE,IN,SG
T0004125,2025-01-09 17:00:00.000000000,ACC00018,ACC00079,9825.04,CASH,CA,US
T0002328,2025-01-09 17:03:00.000000000,ACC00064,ACC00167,188.72,WIRE,IN,GB
T0000059,2025-01-09 17:09:00.000000000,ACC00004,ACC00162,225.39,ACH,SG,GB
T0000243,2025-01-09 17:24:00.000000000,ACC00241,ACC00016,421.93,CASH,IN,AU
T0000205,2025-01-09 17:24:00.000000000,ACC00270,ACC00013,104.19,CARD,GB,IN
T0003094,2025-01-09 17:47:00.000000000,ACC00224,ACC00168,757.2,ACH,AU,CA
T0002027,2025-01-09 17:51:00.000000000,ACC00008,ACC00145,149.45,CARD,DE,IN
T0002526,2025-01-09 17:54:00.000000000,ACC00183,ACC00096,1868.16,CRYPTO,AU,GB
T0003375,2025-01-09 18:02:00.000000000,ACC00245,ACC00261,343.8,WIRE,DE,CA
T0003060,2025-01-09 18:18:00.000000000,ACC00208,ACC00220,259.38,WIRE,US,CA
T0001164,2025-01-09 18:24:00.000000000,ACC00086,ACC00000,96.46,WIRE,AU,IN
T0001734,2025-01-09 18:29:00.000000000,ACC00125,ACC00006,1301.71,ACH,DE,SG
T0003429,2025-01-09 18:38:00.000000000,ACC00073,ACC00249,815.0,CRYPTO,SG,GB
T0001582,2025-01-09 19:11:00.000000000,ACC00115,ACC00204,281.99,ACH,GB,DE
T0003173,2025-01-09 19:32:00.000000000,ACC00090,ACC00229,462.31,ACH,SG,SG
T0003878,2025-01-09 19:38:00.000000000,ACC00202,ACC00288,311.94,WIRE,SG,SG
T0003564,2025-01-09 19:41:00.000000000,ACC00258,ACC00174,543.81,ACH,CA,CA
T0001542,2025-01-09 20:48:00.000000000,ACC00084,ACC00113,86.85,ACH,DE,GB
T0002952,2025-01-09 21:01:00.000000000,ACC00172,ACC00213,719.0,WIRE,CA,GB
T0000626,2025-01-09 21:10:00.000000000,ACC00044,ACC00251,301.25,ACH,GB,SG
T0004175,2025-01-09 22:00:00.000000000,ACC00164,ACC00264,49000.0,WIRE,GB,IN
T0000369,2025-01-09 22:57:00.000000000,ACC00123,ACC00028,452.01,CASH,AU,AU
